owner_phone,transaction_id,datetime,date,time,amount,currency,type,target_party,description,category,is_financial,medium
+919619183585,2399734729875,2025-06-07T16:04:38,2025-06-07,16:04:38,1157.95,Rs,debit,ola.cabs@icici,"Ref:2399734729875, to ola.cabs@icici, AvlBal:Rs5204.02",Financial - High Confidence,true,
+919619183585,4647329315534,2024-05-01T23:22:42,2024-05-01,23:22:42,2880.84,INR,debit,vi.recharge@kotak,"Ref:4647329315534, to vi.recharge@kotak, AvlBal:Rs11884.41",Financial - High Confidence,true,
+919619183585,4495939949401,2025-03-16T17:29:19,2025-03-16,17:29:19,3494.99,INR,debit,zepto.payments@ybl,"Ref:4495939949401, to zepto.payments@ybl, AvlBal:Rs7254.77",Financial - High Confidence,true,
+919619183585,2980757017418,2025-09-03T05:54:57,2025-09-03,05:54:57,2219.83,Rs,debit,yash.s17@ybl,"Ref:2980757017418, to yash.s17@ybl, AvlBal:Rs11134.41",Financial - High Confidence,true,UPI
mill-chat,8f006c48-5523-4435-b6ee-4c389bb574f1,2024-11-10T12:27:10,2024-11-10,12:27:10,4607.98,INR,credit,,Pocket Money,Pocket Money,true,
+919619183585,624737991828,2024-07-20T20:03:52,2024-07-20,20:03:52,713.40,Rs.,debit,starbucks@axis,"Ref:624737991828, to starbucks@axis, AvlBal:Rs2617.39",Financial - High Confidence,true,
mill-chat,8f8b24e4-b2d7-46b3-8cd7-2ea436ef1a6f,2025-01-10T01:50:27,2025-01-10,01:50:27,2547.09,Rs.,credit,amazon.refunds@paytm,Refund,Refund,true,
mill-chat,a985882c-e60d-45d1-8818-fae13f66c7cc,2025-03-24T10:37:06,2025-03-24,10:37:06,3246.51,Rs.,debit,apollo.pharma@axis,Health,Health,true,
+919619183585,2442789190488,2025-08-15T05:38:42,2025-08-15,05:38:42,2008.87,Rs,debit,netmeds@kotak,"Ref:2442789190488, to netmeds@kotak, AvlBal:Rs10592.45",Financial - High Confidence,true,
+919619183585,3530997576472,2024-08-05T00:14:10,2024-08-05,00:14:10,848.77,Rs.,debit,myntra@okicici,"Ref:3530997576472, to myntra@okicici, AvlBal:Rs3506.41",Financial - High Confidence,true,UPI
+919619183585,2001611135435,2024-01-20T23:23:32,2024-01-20,23:23:32,2393.13,INR,debit,zepto.payments@ybl,"Ref:2001611135435, to zepto.payments@ybl, AvlBal:Rs6702.57",Financial - High Confidence,true,UPI
+919619183585,1755259615913,2025-08-01T22:44:56,2025-08-01,22:44:56,2987.03,Rs.,debit,amazon@paytm,"Ref:1755259615913, to amazon@paytm, AvlBal:Rs2039.73",Financial - High Confidence,true,UPI
mill-chat,1daf749e-c2f8-4048-8dfd-ee1d016c40f5,2025-09-09T15:37:26,2025-09-09,15:37:26,3328.51,Rs.,debit,vi.recharge@kotak,Bills & Utilities,Bills & Utilities,true,
+919619183585,3547106081253,2024-04-08T15:57:20,2024-04-08,15:57:20,986.06,Rs,debit,netmeds@kotak,"Ref:3547106081253, to netmeds@kotak, AvlBal:Rs9463.95",Financial - High Confidence,true,
+919619183585,5057639025756,2024-02-09T20:05:26,2024-02-09,20:05:26,914.86,Rs,debit,apollo.pharma@axis,"Ref:5057639025756, to apollo.pharma@axis, AvlBal:Rs60.89",Financial - High Confidence,true,
+919619183585,678037848495,2024-07-14T05:53:13,2024-07-14,05:53:13,78143.00,Rs.,credit,company.payroll@icici,"Ref:678037848495, AvlBal:Rs11037.40",Financial - High Confidence,true,UPI
mill-chat,e932b7b2-719c-4616-abe9-9f0e4ffa3e0b,2024-03-21T10:16:04,2024-03-21,10:16:04,1845.33,Rs.,debit,bigbasket@icici,Groceries,Groceries,true,
+919619183585,4642601730596,2024-11-20T02:04:18,2024-11-20,02:04:18,3111.07,Rs.,debit,dmart@paytm,"Ref:4642601730596, to dmart@paytm, AvlBal:Rs13748.01",Financial - High Confidence,true,
mill-chat,abfaffad-aab5-4954-9984-c7074768af11,2025-02-09T15:16:14,2025-02-09,15:16:14,4057.30,INR,credit,amazon.refunds@paytm,Refund,Refund,true,
mill-chat,aabe8741-df93-4d04-95de-632bb7020470,2025-03-17T15:04:17,2025-03-17,15:04:17,1964.25,Rs,debit,yash.s17@ybl,Personal,Personal,true,
+919619183585,4289929051824,2024-09-24T11:39:08,2024-09-24,11:39:08,1475.61,Rs,debit,uber.987@okaxis,"Ref:4289929051824, to uber.987@okaxis, AvlBal:Rs1288.34",Financial - High Confidence,true,UPI
+919619183585,2518846137655,2024-10-29T03:48:52,2024-10-29,03:48:52,3963.46,INR,credit,some.friend35@okhdfc,"Ref:2518846137655, AvlBal:Rs10740.12",Financial - High Confidence,true,UPI
+919619183585,4908813449809,2025-02-12T06:00:42,2025-02-12,06:00:42,2918.37,INR,debit,flipkart@apl,"Ref:4908813449809, to flipkart@apl, AvlBal:Rs9757.89",Financial - High Confidence,true,
+919619183585,3136067220387,2024-02-21T04:07:49,2024-02-21,04:07:49,1930.74,INR,debit,zomatopay@apl,"Ref:3136067220387, to zomatopay@apl, AvlBal:Rs3796.54",Financial - High Confidence,true,UPI
+919619183585,1485099339341,2025-07-24T13:18:47,2025-07-24,13:18:47,403.71,Rs.,debit,amazon@paytm,"Ref:1485099339341, to amazon@paytm, AvlBal:Rs5074.14",Financial - High Confidence,true,
+919619183585,5338867969070,2024-06-25T11:25:50,2024-06-25,11:25:50,2806.58,Rs.,debit,swiggy@okhdfc,"Ref:5338867969070, to swiggy@okhdfc, AvlBal:Rs11054.43",Financial - High Confidence,true,UPI
+919619183585,3935459460422,2024-08-18T08:35:09,2024-08-18,08:35:09,1512.85,Rs,debit,apollo.pharma@axis,"Ref:3935459460422, to apollo.pharma@axis, AvlBal:Rs1680.50",Financial - High Confidence,true,UPI
+919619183585,1769150059126,2024-12-01T13:27:43,2024-12-01,13:27:43,2649.03,Rs,debit,uber.987@okaxis,"Ref:1769150059126, to uber.987@okaxis, AvlBal:Rs8079.70",Financial - High Confidence,true,UPI
+919619183585,1437286340753,2024-07-21T07:08:45,2024-07-21,07:08:45,524.08,Rs,debit,aayushsingh66@okicici,"Ref:1437286340753, to aayushsingh66@okicici, AvlBal:Rs8487.43",Financial - High Confidence,true,UPI
mill-chat,772345de-da61-412e-925d-a385c0126d69,2024-10-03T19:50:39,2024-10-03,19:50:39,3507.11,Rs,credit,,Pocket Money,Pocket Money,true,
+919619183585,3302618652635,2025-02-27T16:18:11,2025-02-27,16:18:11,3326.58,Rs.,debit,mumbaimetro@sbi,"Ref:3302618652635, to mumbaimetro@sbi, AvlBal:Rs5457.14",Financial - High Confidence,true,
+919619183585,3633234657233,2025-09-21T08:14:52,2025-09-21,08:14:52,2156.09,INR,debit,zepto.payments@ybl,"Ref:3633234657233, to zepto.payments@ybl, AvlBal:Rs8268.11",Financial - High Confidence,true,
+919619183585,3204600781692,2024-07-17T06:11:26,2024-07-17,06:11:26,1988.61,INR,debit,aayushsingh66@okicici,"Ref:3204600781692, to aayushsingh66@okicici, AvlBal:Rs11324.83",Financial - High Confidence,true,
mill-chat,fdacf59f-2dcc-4389-b8fd-3224a0e2f22e,2025-04-16T09:15:31,2025-04-16,09:15:31,1861.99,Rs.,debit,mcdonalds@paytm,Food & Dining,Food & Dining,true,
+919619183585,2921315888837,2024-07-24T18:05:35,2024-07-24,18:05:35,3246.15,INR,debit,bses@paytm,"Ref:2921315888837, to bses@paytm, AvlBal:Rs2837.02",Financial - High Confidence,true,
+919619183585,617367982676,2024-10-11T06:50:15,2024-10-11,06:50:15,36.37,INR,debit,spotify.india@okhdfc,"Ref:617367982676, to spotify.india@okhdfc, AvlBal:Rs13580.74",Financial - High Confidence,true,
+919619183585,4537638165061,2024-05-22T00:18:04,2024-05-22,00:18:04,3081.47,INR,debit,netflix@icici,"Ref:4537638165061, to netflix@icici, AvlBal:Rs6045.24",Financial - High Confidence,true,
mill-chat,c317430b-9e79-4ba6-a768-8d2bc44fa473,2024-02-09T11:09:59,2024-02-09,11:09:59,4559.98,Rs.,credit,gpay.rewards@okhdfc,Cashback,Cashback,true,
+919619183585,4528726155800,2025-06-15T12:27:12,2025-06-15,12:27:12,2908.11,INR,debit,mcdonalds@paytm,"Ref:4528726155800, to mcdonalds@paytm, AvlBal:Rs9228.75",Financial - High Confidence,true,UPI
+919619183585,5245933545158,2024-06-02T18:39:48,2024-06-02,18:39:48,2688.11,Rs,debit,netmeds@kotak,"Ref:5245933545158, to netmeds@kotak, AvlBal:Rs10929.02",Financial - High Confidence,true,UPI
+919619183585,3154190993398,2025-05-12T13:08:54,2025-05-12,13:08:54,1806.05,INR,debit,dmart@paytm,"Ref:3154190993398, to dmart@paytm, AvlBal:Rs3852.52",Financial - High Confidence,true,UPI
+919619183585,3217553287788,2024-01-08T17:20:30,2024-01-08,17:20:30,792.36,Rs,debit,dmart@paytm,"Ref:3217553287788, to dmart@paytm, AvlBal:Rs10187.06",Financial - High Confidence,true,UPI
+919619183585,4563300768561,2024-12-10T06:02:10,2024-12-10,06:02:10,2692.16,Rs,debit,zepto.payments@ybl,"Ref:4563300768561, to zepto.payments@ybl, AvlBal:Rs8554.18",Financial - High Confidence,true,UPI
+919619183585,5902739344966,2025-06-16T23:47:51,2025-06-16,23:47:51,837.68,Rs,debit,flipkart@apl,"Ref:5902739344966, to flipkart@apl, AvlBal:Rs6003.24",Financial - High Confidence,true,UPI
mill-chat,98e6448e-ea00-49f2-8fda-7bc7c7bacba4,2024-06-01T07:00:28,2024-06-01,07:00:28,2017.28,Rs,debit,netmeds@kotak,Health,Health,true,
+919619183585,872684107294,2025-07-10T07:45:16,2025-07-10,07:45:16,3034.02,INR,debit,netflix@icici,"Ref:872684107294, to netflix@icici, AvlBal:Rs5262.41",Financial - High Confidence,true,UPI
+919619183585,5229450134793,2024-02-29T23:06:38,2024-02-29,23:06:38,2702.78,Rs.,debit,mcdonalds@paytm,"Ref:5229450134793, to mcdonalds@paytm, AvlBal:Rs9394.65",Financial - High Confidence,true,UPI
+919619183585,1963134815171,2025-08-15T19:54:46,2025-08-15,19:54:46,949.69,INR,debit,dmart@paytm,"Ref:1963134815171, to dmart@paytm, AvlBal:Rs1122.65",Financial - High Confidence,true,
+919619183585,3289272774122,2024-01-28T16:42:11,2024-01-28,16:42:11,1590.27,Rs.,debit,vi.recharge@kotak,"Ref:3289272774122, to vi.recharge@kotak, AvlBal:Rs3335.72",Financial - High Confidence,true,
+919619183585,3122503716071,2025-09-12T08:09:40,2025-09-12,08:09:40,1280.95,INR,debit,mahanagargas@sbi,"Ref:3122503716071, to mahanagargas@sbi, AvlBal:Rs4410.40",Financial - High Confidence,true,UPI
+919619183585,3990107472146,2025-09-20T22:30:35,2025-09-20,22:30:35,87.40,Rs.,debit,mcdonalds@paytm,"Ref:3990107472146, to mcdonalds@paytm, AvlBal:Rs3852.19",Financial - High Confidence,true,
+919619183585,2561626326222,2025-05-31T15:30:50,2025-05-31,15:30:50,520.39,Rs.,debit,bses@paytm,"Ref:2561626326222, to bses@paytm, AvlBal:Rs10670.55",Financial - High Confidence,true,UPI
+919619183585,4235945414188,2025-07-20T09:00:12,2025-07-20,09:00:12,2016.25,Rs.,debit,yash.s17@ybl,"Ref:4235945414188, to yash.s17@ybl, AvlBal:Rs13024.28",Financial - High Confidence,true,
+919619183585,5492135718211,2024-10-05T11:44:50,2024-10-05,11:44:50,985.75,Rs,debit,netmeds@kotak,"Ref:5492135718211, to netmeds@kotak, AvlBal:Rs10862.40",Financial - High Confidence,true,
+919619183585,3199624100474,2024-06-29T23:42:31,2024-06-29,23:42:31,1709.73,INR,debit,apollo.pharma@axis,"Ref:3199624100474, to apollo.pharma@axis, AvlBal:Rs4679.34",Financial - High Confidence,true,UPI
+919619183585,4296018822589,2025-10-07T08:18:10,2025-10-07,08:18:10,3264.88,Rs.,debit,apollo.pharma@axis,"Ref:4296018822589, to apollo.pharma@axis, AvlBal:Rs4389.65",Financial - High Confidence,true,UPI
+919619183585,5817545286626,2024-05-29T06:31:22,2024-05-29,06:31:22,2175.56,INR,debit,yash.s17@ybl,"Ref:5817545286626, to yash.s17@ybl, AvlBal:Rs14041.07",Financial - High Confidence,true,
+919619183585,2964334498973,2024-11-15T13:31:28,2024-11-15,13:31:28,22.36,Rs.,debit,yash.s17@ybl,"Ref:2964334498973, to yash.s17@ybl, AvlBal:Rs6888.90",Financial - High Confidence,true,
+919619183585,5686104094754,2024-03-21T19:00:32,2024-03-21,19:00:32,97.83,Rs,debit,spotify.india@okhdfc,"Ref:5686104094754, to spotify.india@okhdfc, AvlBal:Rs1115.76",Financial - High Confidence,true,UPI
+919619183585,1956018742834,2024-08-10T22:57:39,2024-08-10,22:57:39,2330.23,Rs.,debit,ola.cabs@icici,"Ref:1956018742834, to ola.cabs@icici, AvlBal:Rs9876.23",Financial - High Confidence,true,UPI
+919619183585,4655175268608,2025-07-11T20:31:34,2025-07-11,20:31:34,2854.73,Rs.,debit,swiggy@okhdfc,"Ref:4655175268608, to swiggy@okhdfc, AvlBal:Rs12240.92",Financial - High Confidence,true,UPI
mill-chat,b1fcc755-3527-4b4a-9b9f-952a8dea743a,2024-03-08T12:59:41,2024-03-08,12:59:41,3541.32,Rs.,credit,gpay.rewards@okhdfc,Cashback,Cashback,true,
+919619183585,4642333431847,2025-02-04T09:13:51,2025-02-04,09:13:51,1490.20,INR,debit,flipkart@apl,"Ref:4642333431847, to flipkart@apl, AvlBal:Rs6635.08",Financial - High Confidence,true,UPI
+919619183585,3503774517977,2024-03-08T20:38:24,2024-03-08,20:38:24,55.55,Rs.,debit,mahanagargas@sbi,"Ref:3503774517977, to mahanagargas@sbi, AvlBal:Rs4028.27",Financial - High Confidence,true,UPI
+919619183585,630656753222,2024-12-05T13:36:45,2024-12-05,13:36:45,1229.35,Rs.,debit,vi.recharge@kotak,"Ref:630656753222, to vi.recharge@kotak, AvlBal:Rs8298.46",Financial - High Confidence,true,UPI
+919619183585,4136363517849,2025-04-07T08:34:42,2025-04-07,08:34:42,119.97,Rs,debit,mahanagargas@sbi,"Ref:4136363517849, to mahanagargas@sbi, AvlBal:Rs12303.42",Financial - High Confidence,true,UPI
mill-chat,efa85bd7-0d8e-4946-8f01-16bcfd97ea40,2024-10-01T06:44:01,2024-10-01,06:44:01,679.94,Rs,debit,vi.recharge@kotak,Bills & Utilities,Bills & Utilities,true,
+919619183585,2594102529523,2025-04-14T06:27:54,2025-04-14,06:27:54,3087.41,Rs,debit,apollo.pharma@axis,"Ref:2594102529523, to apollo.pharma@axis, AvlBal:Rs13384.89",Financial - High Confidence,true,
+919619183585,3022748768880,2024-09-30T06:32:18,2024-09-30,06:32:18,357.97,INR,debit,netflix@icici,"Ref:3022748768880, to netflix@icici, AvlBal:Rs12466.03",Financial - High Confidence,true,UPI
+919619183585,4028730997381,2025-04-23T11:26:57,2025-04-23,11:26:57,2351.68,Rs.,debit,mcdonalds@paytm,"Ref:4028730997381, to mcdonalds@paytm, AvlBal:Rs10281.73",Financial - High Confidence,true,UPI
+919619183585,5859241328983,2025-01-21T08:26:21,2025-01-21,08:26:21,1959.73,Rs,debit,nafisahamd95@okicici,"Ref:5859241328983, to nafisahamd95@okicici, AvlBal:Rs8599.00",Financial - High Confidence,true,UPI
+919619183585,7843904218091,2025-06-07T08:59:30,2025-06-07,08:59:30,68609.58,Rs,credit,company.payroll@icici,"Ref:7843904218091, AvlBal:Rs7082.96",Financial - High Confidence,true,UPI
+919619183585,1644752818486,2024-01-22T11:16:07,2024-01-22,11:16:07,2645.47,Rs.,debit,apollo.pharma@axis,"Ref:1644752818486, to apollo.pharma@axis, AvlBal:Rs183.20",Financial - High Confidence,true,
mill-chat,99b3497e-100e-449a-94f7-1c36adeefbd7,2024-12-30T23:46:55,2024-12-30,23:46:55,1959.50,INR,debit,nafisahamd95@okicici,Personal,Personal,true,
+919619183585,5112273634344,2025-04-01T04:36:55,2025-04-01,04:36:55,3234.22,Rs,debit,nafisahamd95@okicici,"Ref:5112273634344, to nafisahamd95@okicici, AvlBal:Rs13575.66",Financial - High Confidence,true,UPI
+919619183585,3980998312850,2025-04-11T05:47:14,2025-04-11,05:47:14,2532.30,Rs,debit,zepto.payments@ybl,"Ref:3980998312850, to zepto.payments@ybl, AvlBal:Rs11625.41",Financial - High Confidence,true,UPI
+919619183585,5321386931166,2025-08-24T23:35:42,2025-08-24,23:35:42,3057.88,Rs.,debit,mahanagargas@sbi,"Ref:5321386931166, to mahanagargas@sbi, AvlBal:Rs14462.13",Financial - High Confidence,true,UPI
mill-chat,3081ff59-cabc-49fc-9c16-5b488cba3037,2025-01-16T15:36:11,2025-01-16,15:36:11,3213.92,Rs.,debit,bigbasket@icici,Groceries,Groceries,true,
+919619183585,4915264651444,2024-12-27T03:22:19,2024-12-27,03:22:19,1879.53,INR,debit,mahanagargas@sbi,"Ref:4915264651444, to mahanagargas@sbi, AvlBal:Rs912.92",Financial - High Confidence,true,
+919619183585,1409196938289,2025-08-01T10:27:34,2025-08-01,10:27:34,3015.44,Rs.,debit,spotify.india@okhdfc,"Ref:1409196938289, to spotify.india@okhdfc, AvlBal:Rs12840.99",Financial - High Confidence,true,UPI
mill-chat,16888deb-614a-4882-87b8-868c21a37fe0,2024-07-29T14:19:58,2024-07-29,14:19:58,3056.16,INR,debit,zomatopay@apl,Food & Dining,Food & Dining,true,
+919619183585,2994654214053,2025-07-31T05:22:08,2025-07-31,05:22:08,2280.15,INR,debit,bigbasket@icici,"Ref:2994654214053, to bigbasket@icici, AvlBal:Rs12218.71",Financial - High Confidence,true,
+919619183585,5761180655129,2024-01-28T11:30:11,2024-01-28,11:30:11,3460.50,Rs.,debit,mcdonalds@paytm,"Ref:5761180655129, to mcdonalds@paytm, AvlBal:Rs12405.48",Financial - High Confidence,true,
+919619183585,5856668650668,2025-05-07T16:18:03,2025-05-07,16:18:03,2722.52,INR,debit,netflix@icici,"Ref:5856668650668, to netflix@icici, AvlBal:Rs4949.02",Financial - High Confidence,true,UPI
+919619183585,2159144670638,2024-12-03T07:31:00,2024-12-03,07:31:00,4004.18,Rs.,credit,gpay.rewards@okhdfc,"Ref:2159144670638, AvlBal:Rs4201.09",Financial - High Confidence,true,UPI
mill-chat,b0871959-949c-4848-aa89-2ac796c71584,2025-07-07T13:50:37,2025-07-07,13:50:37,1603.17,Rs.,credit,,Pocket Money,Pocket Money,true,
+919619183585,5768238752882,2024-04-09T06:00:53,2024-04-09,06:00:53,2562.30,Rs.,credit,amazon.refunds@paytm,"Ref:5768238752882, AvlBal:Rs6179.58",Financial - High Confidence,true,UPI
+919619183585,4419208450872,2025-07-26T03:41:24,2025-07-26,03:41:24,3205.87,INR,debit,aayushsingh66@okicici,"Ref:4419208450872, to aayushsingh66@okicici, AvlBal:Rs6759.01",Financial - High Confidence,true,
+919619183585,4026993829325,2025-10-01T08:17:26,2025-10-01,08:17:26,406.34,Rs.,debit,zomatopay@apl,"Ref:4026993829325, to zomatopay@apl, AvlBal:Rs13569.11",Financial - High Confidence,true,
mill-chat,337a9544-1080-4c7e-9755-fa76bd3d0e79,2025-01-08T19:18:22,2025-01-08,19:18:22,848.70,INR,credit,some.friend35@okhdfc,From Friend,From Friend,true,
+919619183585,1333967112032,2025-06-25T23:33:47,2025-06-25,23:33:47,1667.01,INR,debit,mumbaimetro@sbi,"Ref:1333967112032, to mumbaimetro@sbi, AvlBal:Rs488.95",Financial - High Confidence,true,UPI
+919619183585,5465601653618,2024-11-13T18:38:17,2024-11-13,18:38:17,2399.38,Rs,debit,apollo.pharma@axis,"Ref:5465601653618, to apollo.pharma@axis, AvlBal:Rs3204.81",Financial - High Confidence,true,
+919619183585,1894510721854,2024-03-25T05:48:32,2024-03-25,05:48:32,3177.49,Rs,debit,nafisahamd95@okicici,"Ref:1894510721854, to nafisahamd95@okicici, AvlBal:Rs4824.00",Financial - High Confidence,true,
+919619183585,3544147677024,2025-05-16T20:14:07,2025-05-16,20:14:07,2631.51,Rs.,debit,zomatopay@apl,"Ref:3544147677024, to zomatopay@apl, AvlBal:Rs12712.59",Financial - High Confidence,true,UPI
+919619183585,4753687102570,2024-12-04T04:16:37,2024-12-04,04:16:37,2883.39,Rs.,debit,bestbus@sbi,"Ref:4753687102570, to bestbus@sbi, AvlBal:Rs9326.06",Financial - High Confidence,true,
mill-chat,d60bfdd6-72e3-4936-893c-7451d47bce8e,2025-05-21T10:32:11,2025-05-21,10:32:11,1214.36,Rs.,credit,amazon.refunds@paytm,Refund,Refund,true,
+919619183585,4982837046957,2024-01-18T09:36:33,2024-01-18,09:36:33,2367.70,INR,debit,bestbus@sbi,"Ref:4982837046957, to bestbus@sbi, AvlBal:Rs12074.60",Financial - High Confidence,true,UPI
+919619183585,2021451124815,2025-03-27T16:54:19,2025-03-27,16:54:19,1422.93,Rs,debit,yash.s17@ybl,"Ref:2021451124815, to yash.s17@ybl, AvlBal:Rs13355.76",Financial - High Confidence,true,UPI
mill-chat,9a9b0921-3f90-4fc2-903b-7cd34d3ce314,2024-01-27T23:57:51,2024-01-27,23:57:51,3526.95,Rs.,credit,,Pocket Money,Pocket Money,true,
+919619183585,1832218309241,2024-12-02T17:55:37,2024-12-02,17:55:37,46456.31,Rs,credit,company.payroll@icici,"Ref:1832218309241, AvlBal:Rs12404.07",Financial - High Confidence,true,UPI
+919619183585,3178524140350,2025-01-29T15:15:35,2025-01-29,15:15:35,419.76,Rs,debit,zepto.payments@ybl,"Ref:3178524140350, to zepto.payments@ybl, AvlBal:Rs2990.08",Financial - High Confidence,true,
+919619183585,3126297252143,2024-12-15T09:09:31,2024-12-15,09:09:31,2841.84,INR,debit,dmart@paytm,"Ref:3126297252143, to dmart@paytm, AvlBal:Rs5222.65",Financial - High Confidence,true,UPI
+919619183585,2118783270885,2024-03-24T20:51:04,2024-03-24,20:51:04,447.36,INR,debit,netflix@icici,"Ref:2118783270885, to netflix@icici, AvlBal:Rs5504.33",Financial - High Confidence,true,UPI
+919619183585,3116662407278,2024-11-04T04:06:52,2024-11-04,04:06:52,153.10,INR,debit,swiggy@okhdfc,"Ref:3116662407278, to swiggy@okhdfc, AvlBal:Rs5385.10",Financial - High Confidence,true,UPI
+919619183585,4654459084219,2025-03-01T08:04:08,2025-03-01,08:04:08,488.60,Rs.,debit,mahanagargas@sbi,"Ref:4654459084219, to mahanagargas@sbi, AvlBal:Rs13710.48",Financial - High Confidence,true,UPI
+919619183585,583475404052,2025-01-19T08:29:05,2025-01-19,08:29:05,1991.69,INR,debit,spotify.india@okhdfc,"Ref:583475404052, to spotify.india@okhdfc, AvlBal:Rs8846.65",Financial - High Confidence,true,
+919619183585,3671806286955,2025-01-06T05:00:36,2025-01-06,05:00:36,590.56,Rs.,debit,apollo.pharma@axis,"Ref:3671806286955, to apollo.pharma@axis, AvlBal:Rs9926.49",Financial - High Confidence,true,
+919619183585,2888786795861,2025-02-24T14:43:22,2025-02-24,14:43:22,360.12,Rs.,debit,dmart@paytm,"Ref:2888786795861, to dmart@paytm, AvlBal:Rs12281.45",Financial - High Confidence,true,
+919619183585,1162458872594,2025-07-02T22:41:50,2025-07-02,22:41:50,1745.80,Rs,debit,apollo.pharma@axis,"Ref:1162458872594, to apollo.pharma@axis, AvlBal:Rs7034.81",Financial - High Confidence,true,UPI
+919619183585,5215815171362,2024-09-27T02:21:20,2024-09-27,02:21:20,1765.00,INR,debit,myntra@okicici,"Ref:5215815171362, to myntra@okicici, AvlBal:Rs14785.79",Financial - High Confidence,true,UPI
+919619183585,6413467287603,2024-03-02T23:16:34,2024-03-02,23:16:34,2487.09,INR,credit,some.friend35@okhdfc,"Ref:6413467287603, AvlBal:Rs1841.72",Financial - High Confidence,true,UPI
